provenance,code,libelle_officiel,chapitre,type_noeud,source_ofs,kind_ans,attache,patron,caractere,classe_proposee,destination_proposee,motif,texte_retenu,divergence_textuelle,texte_ofs_si_divergent,abandonnee_par_ans_2025,controle_plein_texte,peremption_suspecte,peremption_motif,version_regle
les_deux,F81.0,Trouble spécifique de la lecture,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"La caractéristique essentielle est une altération spécifique et significative de l'acquisition de la lecture, non imputable exclusivement à un âge mental bas, à des troubles de l'acuité visuelle ou à une scolarisation inadéquate. Les capacités de compréhension de la lecture, la reconnaissance des mots, la lecture orale et les performances dans les tâches nécessitant la lecture, peuvent toutes être atteintes. Le trouble spécifique de la lecture s'accompagne fréquemment de difficultés en orthographe, persistant souvent à l'adolescence, même quand l'enfant a pu faire quelques progrès en lecture. Les enfants présentant un trouble spécifique de la lecture ont souvent des antécédents de troubles de la parole ou du langage. Le trouble s'accompagne souvent de troubles émotionnels et de perturbations du comportement pendant l'âge scolaire.",false,"",false,"",false,"",v3
les_deux,F81.1,Trouble spécifique de l'acquisition de l'orthographe,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"La caractéristique essentielle est une altération spécifique et significative du développement des performances en orthographe, en l'absence d'antécédents d'un trouble spécifique de la lecture et non imputable à un âge mental bas, à des troubles de l'acuité visuelle, ou à une scolarisation inadéquate. Les capacités à épeler oralement et à écrire correctement les mots sont toutes deux affectées.",false,"",false,"",false,"",v3
les_deux,F81.2,Trouble spécifique de l'acquisition de l'arithmétique,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Altération spécifique des performances en arithmétique non imputable exclusivement à un retard mental global ou à une scolarisation inadéquate. L'altération concerne la maitrise des éléments de base du calcul: addition, soustraction, multiplication et division (c'est-à-dire, n'est pas limitée aux capacités mathématiques plus abstraites impliquées dans l'algèbre, la trigonométrie, la géométrie ou le calcul différentiel et intégral).",false,"",false,"",false,"",v3
les_deux,F81.3,Trouble mixte des acquisitions scolaires,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Catégorie résiduelle mal définie de troubles dans lesquels il existe à la fois une altération significative du calcul et de la lecture ou de l'orthographe, non imputable exclusivement à un retard mental global ou une scolarisation inadéquate. Cette catégorie doit être utilisée pour des troubles répondant à la fois aux critères de F81.2 et de F81.0 ou de F81.1.",false,"",false,"",false,"",v3
les_deux,F82,Trouble spécifique du développement moteur,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Altération sévère du développement de la coordination motrice, non imputable exclusivement à un retard mental global ou à une affection neurologique spécifique, congénitale ou acquise. Dans la plupart des cas, un examen clinique détaillé permet toutefois de mettre en évidence des signes traduisant une immaturité significative du développement neurologique, par exemple des mouvements choréiformes des membres, des syncinésies d'imitation et d'autres signes moteurs associés, ainsi que des perturbations de la coordination motrice fine et globale.",false,"",false,"",false,"",v3
les_deux,F83,Troubles spécifiques mixtes du développement,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Catégorie résiduelle de troubles, dans lesquels il existe à la fois des signes d'un trouble spécifique du développement, de la parole et du langage, des acquisitions scolaires et des fonctions motrices, mais sans qu'aucun de ces éléments ne prédomine suffisamment pour constituer le diagnostic principal. Cette catégorie mixte doit être réservée à des cas où il existe un chevauchement important de chacun de ces troubles spécifiques du développement. Ces troubles s'accompagnent habituellement d'un certain degré d'altération des fonctions cognitives. Cette catégorie doit ainsi être utilisée pour des perturbations répondant aux critères d'au moins deux des catégories F80.-, F81.- et F82.",true,"Catégorie résiduelle de troubles, dans lesquels il existe à la fois des signes d'un trouble spécifique du développement, de la parole et du langage, des acquisitions scolaires et des fonctions motrices, mais sans qu'aucun de ces éléments ne prédomine suffisamment pour constituer le diagnostic principal. Cette catégorie, mixte, doit être réservée à des cas où il existe un chevauchement important de chacun de ces troubles spécifiques du développement. Ces troubles s'accompagnent habituellement, mais pas toujours, d'un certain degré d'altération des fonctions cognitives. Cette catégorie doit ainsi être utilisée pour des perturbations répondant aux critères d'au moins deux des catégories F80.-, F81.- et F82.",false,"",false,"",v3
les_deux,F84,Troubles envahissants du développement,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Groupe de troubles caractérisés par des altérations qualitatives des interactions sociales réciproques et des modalités de communication, ainsi que par un répertoire d'intérêts et d'activités restreint, stéréotypé et répétitif. Ces anomalies qualitatives constituent une caractéristique envahissante du fonctionnement du sujet, en toutes situations.",false,"",false,"",false,"",v3
les_deux,F84.0,Autisme infantile,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble envahissant du développement caractérisé par: – un développement anormal ou altéré, manifeste avant l'âge de trois ans; – une perturbation caractéristique du fonctionnement dans chacun des trois domaines psychopathologiques suivants: interactions sociales réciproques, communication, comportement (au caractère restreint, stéréotypé et répétitif). Par ailleurs, le trouble s'accompagne souvent de nombreuses autres manifestations non spécifiques, par exemple des phobies, des perturbations du sommeil et de l'alimentation, des crises de colère et des gestes autoagressifs.",true,"Trouble envahissant du développement caractérisé par : a) un développement anormal ou altéré, manifeste avant l'âge de trois ans, avec b) une perturbation caractéristique du fonctionnement dans chacun des trois domaines psychopathologiques suivants : interactions sociales réciproques, communication, comportement (au caractère restreint, stéréotypé et répétitif). Par ailleurs, le trouble s'accompagne souvent de nombreuses autres manifestations non spécifiques, par exemple des phobies, des perturbations du sommeil et de l'alimentation, des crises de colère et des gestes auto-agressifs.",false,"",false,"",v3
les_deux,F84.1,Autisme atypique,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble envahissant du développement, qui diffère de l'autisme infantile par l'âge de survenue ou parce qu'il ne répond pas à l'ensemble des trois groupes de critères diagnostiques d'un autisme infantile. Cette catégorie doit être utilisée pour classer un développement anormal ou altéré, se manifestant après l'âge de trois ans et ne présentant pas des manifestations pathologiques suffisantes dans un ou deux des trois domaines psychopathologiques nécessaires pour le diagnostic d'autisme (interactions sociales réciproques, communication, comportement restreint, stéréotypé et répétitif). Il existe toutefois des anomalies caractéristiques dans l'un ou l'autre de ces domaines. L'autisme atypique survient le plus souvent chez les enfants ayant un retard mental profond et un trouble spécifique sévère de l'acquisition du langage, de type réceptif.",false,"",false,"",false,"",v3
les_deux,F84.2,Syndrome de Rett,V,categorie,G,definition,Class,"","",description_clinique,section Description clinique (OMS),définition ClaML du chapitre F — description clinique officielle,"Trouble décrit jusqu'ici uniquement chez les filles, caractérisé par un développement initial apparemment normal, suivi d'une perte partielle ou complète du langage, de la marche et de l'usage des mains, associé à un ralentissement du développement crânien et survenant habituellement entre 7 et 24 mois. La perte des mouvements volontaires des mains, les mouvements stéréotypés de torsion des mains et une hyperventilation sont caractéristiques de ce trouble. Le développement social et le développement du jeu sont arrêtés, alors que l'intérêt social reste habituellement conservé. Une ataxie du tronc et une apraxie se manifestent à partir de l'âge de quatre ans, suivies souvent par des mouvements choréoathétosiques. Le trouble entraine presque toujours un retard mental sévère.",false,"",false,"",false,"",v3
