code,chapter,filepath,libelle,has_perimetre,has_localisations,has_exclusions,has_consignes,has_formulations,type_mco,statut_mco,source_existence,nb_chars
F11.01,V,V/F11.01.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""avec traumatismes ou autres blessures physiques""",true,false,true,true,false,0,codable,OWL_ANS,1514
F11.02,V,V/F11.02.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""avec d’autres complications médicales""",true,false,true,true,false,0,codable,OWL_ANS,1504
F11.03,V,V/F11.03.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""avec délirium""",true,false,true,true,false,0,codable,OWL_ANS,1480
F11.04,V,V/F11.04.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""avec distorsion des perceptions""",true,false,true,true,false,0,codable,OWL_ANS,1498
F11.05,V,V/F11.05.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""avec coma""",true,false,true,true,false,0,codable,OWL_ANS,1476
F11.06,V,V/F11.06.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""avec convulsions""",true,false,true,true,false,0,codable,OWL_ANS,1483
F11.07,V,V/F11.07.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Intoxication aigüe"" - ""intoxication pathologique """,true,false,true,true,false,0,codable,OWL_ANS,1493
F11.1,V,V/F11.1.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Utilisation nocive pour la santé """,true,false,true,true,true,0,codable,OWL_ANS,1470
F11.2,V,V/F11.2.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Syndrome de dépendance """,true,false,true,false,true,0,codable,OWL_ANS,1229
F11.20,V,V/F11.20.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""actuellement abstinent""",true,false,true,false,false,0,codable,OWL_ANS,855
F11.200,V,V/F11.200.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""actuellement abstinent en rémission récente""",true,false,true,true,false,0,codable,OWL_ANS,1397
F11.201,V,V/F11.201.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""actuellement abstinent en rémission partielle""",true,false,true,true,false,0,codable,OWL_ANS,1399
F11.202,V,V/F11.202.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""actuellement abstinent en rémission complète""",true,false,true,true,false,0,codable,OWL_ANS,1398
F11.21,V,V/F11.21.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""actuellement abstinent mais dans un environnement protégé""",true,false,true,true,false,0,codable,OWL_ANS,1409
F11.22,V,V/F11.22.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""suit actuellement un régime de maintenance ou de substitution, sous surveillance médicale""",true,false,true,true,false,0,codable,OWL_ANS,1441
F11.23,V,V/F11.23.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""actuellement abstinent mais prend des médicaments aversifs ou bloquants""",true,false,true,true,false,0,codable,OWL_ANS,1423
F11.24,V,V/F11.24.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""utilise actuellement la drogue [dépendance active]""",true,false,true,false,false,0,codable,OWL_ANS,883
F11.240,V,V/F11.240.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""dépendance active sans signe physique""",true,false,true,true,false,0,codable,OWL_ANS,1391
F11.241,V,V/F11.241.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""dépendance active avec signe physique""",true,false,true,true,false,0,codable,OWL_ANS,1391
F11.25,V,V/F11.25.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""utilisation continue""",true,false,true,true,false,0,codable,OWL_ANS,1372
F11.26,V,V/F11.26.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de dépendance"" - ""utilisation épisodique (dipsomanie)""",true,false,true,true,false,0,codable,OWL_ANS,1387
F11.3,V,V/F11.3.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Syndrome de sevrage """,true,false,true,false,true,0,codable,OWL_ANS,988
F11.30,V,V/F11.30.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de sevrage"" - ""sans complication""",true,false,true,true,false,0,codable,OWL_ANS,1366
F11.31,V,V/F11.31.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de sevrage"" - ""avec convulsions""",true,false,true,true,false,0,codable,OWL_ANS,1365
F11.4,V,V/F11.4.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Syndrome de sevrage avec délirium """,true,false,true,false,false,0,codable,OWL_ANS,898
F11.40,V,V/F11.40.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de sevrage avec délirium"" - ""sans convulsion""",true,false,true,true,false,0,codable,OWL_ANS,1378
F11.41,V,V/F11.41.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Syndrome de sevrage avec délirium"" - ""avec convulsions""",true,false,true,true,false,0,codable,OWL_ANS,1379
F11.5,V,V/F11.5.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Trouble psychotique """,true,false,true,false,false,0,codable,OWL_ANS,1131
F11.50,V,V/F11.50.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""d’allure schizophrénique""",true,false,true,true,false,0,codable,OWL_ANS,1594
F11.51,V,V/F11.51.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""avec idées délirantes au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1607
F11.52,V,V/F11.52.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""avec hallucinations au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1605
F11.53,V,V/F11.53.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""avec symptômes polymorphes au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1612
F11.54,V,V/F11.54.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""avec symptômes dépressifs au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1611
F11.55,V,V/F11.55.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""avec symptômes maniaques au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1610
F11.56,V,V/F11.56.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble psychotique"" - ""mixte""",true,false,true,true,false,0,codable,OWL_ANS,1575
F11.6,V,V/F11.6.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Syndrome amnésique """,true,false,true,true,false,0,codable,OWL_ANS,1611
F11.7,V,V/F11.7.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Trouble résiduel ou psychotique de survenue tardive """,true,false,true,false,false,0,codable,OWL_ANS,1577
F11.70,V,V/F11.70.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble résiduel ou psychotique de survenue tardive"" - ""flashbacks""",true,false,true,true,false,0,codable,OWL_ANS,1694
F11.71,V,V/F11.71.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble résiduel ou psychotique de survenue tardive"" - ""trouble de la personnalité ou du comportement""",true,false,true,true,false,0,codable,OWL_ANS,1729
F11.72,V,V/F11.72.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble résiduel ou psychotique de survenue tardive"" - ""trouble thymique résiduel""",true,false,true,true,false,0,codable,OWL_ANS,1709
F11.73,V,V/F11.73.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble résiduel ou psychotique de survenue tardive"" - ""démence""",true,false,true,true,false,0,codable,OWL_ANS,1691
F11.74,V,V/F11.74.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble résiduel ou psychotique de survenue tardive"" - ""autre déficit cognitif persistant""",true,false,true,true,false,0,codable,OWL_ANS,1717
F11.75,V,V/F11.75.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - ""Trouble résiduel ou psychotique de survenue tardive"" - ""trouble psychotique à début tardif """,true,false,true,true,false,0,codable,OWL_ANS,1719
F11.8,V,V/F11.8.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Autres troubles mentaux et du comportement """,true,false,true,true,false,0,codable,OWL_ANS,2308
F11.9,V,V/F11.9.md,"Troubles mentaux et du comportement liés à l'utilisation d'opiacés - "" Trouble mental ou du comportement, sans précision """,true,false,true,true,true,0,codable,OWL_ANS,1424
F12.0,V,V/F12.0.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Intoxication aigüe """,true,false,true,false,false,0,codable,OWL_ANS,976
F12.00,V,V/F12.00.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""sans complication""",true,false,true,true,false,0,codable,OWL_ANS,1497
F12.01,V,V/F12.01.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""avec traumatismes ou autres blessures physiques""",true,false,true,true,false,0,codable,OWL_ANS,1527
F12.02,V,V/F12.02.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""avec d’autres complications médicales""",true,false,true,true,false,0,codable,OWL_ANS,1517
F12.03,V,V/F12.03.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""avec délirium""",true,false,true,true,false,0,codable,OWL_ANS,1493
F12.04,V,V/F12.04.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""avec distorsion des perceptions""",true,false,true,true,false,0,codable,OWL_ANS,1511
F12.05,V,V/F12.05.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""avec coma""",true,false,true,true,false,0,codable,OWL_ANS,1489
F12.06,V,V/F12.06.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""avec convulsions""",true,false,true,true,false,0,codable,OWL_ANS,1496
F12.07,V,V/F12.07.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Intoxication aigüe"" - ""intoxication pathologique """,true,false,true,true,false,0,codable,OWL_ANS,1506
F12.1,V,V/F12.1.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Utilisation nocive pour la santé """,true,false,true,true,true,0,codable,OWL_ANS,1535
F12.2,V,V/F12.2.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Syndrome de dépendance """,true,false,true,false,true,0,codable,OWL_ANS,1099
F12.20,V,V/F12.20.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""actuellement abstinent""",true,false,true,false,false,0,codable,OWL_ANS,868
F12.200,V,V/F12.200.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""actuellement abstinent en rémission récente""",true,false,true,true,false,0,codable,OWL_ANS,1410
F12.201,V,V/F12.201.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""actuellement abstinent en rémission partielle""",true,false,true,true,false,0,codable,OWL_ANS,1412
F12.202,V,V/F12.202.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""actuellement abstinent en rémission complète""",true,false,true,true,false,0,codable,OWL_ANS,1411
F12.21,V,V/F12.21.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""actuellement abstinent mais dans un environnement protégé""",true,false,true,true,false,0,codable,OWL_ANS,1422
F12.22,V,V/F12.22.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""suit actuellement un régime de maintenance ou de substitution, sous surveillance médicale""",true,false,true,true,false,0,codable,OWL_ANS,1454
F12.23,V,V/F12.23.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""actuellement abstinent mais prend des médicaments aversifs ou bloquants""",true,false,true,true,false,0,codable,OWL_ANS,1436
F12.24,V,V/F12.24.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""utilise actuellement la drogue [dépendance active]""",true,false,true,false,false,0,codable,OWL_ANS,896
F12.240,V,V/F12.240.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""dépendance active sans signe physique""",true,false,true,true,false,0,codable,OWL_ANS,1404
F12.241,V,V/F12.241.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""dépendance active avec signe physique""",true,false,true,true,false,0,codable,OWL_ANS,1404
F12.25,V,V/F12.25.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""utilisation continue""",true,false,true,true,false,0,codable,OWL_ANS,1385
F12.26,V,V/F12.26.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de dépendance"" - ""utilisation épisodique (dipsomanie)""",true,false,true,true,false,0,codable,OWL_ANS,1400
F12.3,V,V/F12.3.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Syndrome de sevrage """,true,false,true,false,true,0,codable,OWL_ANS,897
F12.30,V,V/F12.30.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de sevrage"" - ""sans complication""",true,false,true,true,false,0,codable,OWL_ANS,1379
F12.31,V,V/F12.31.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de sevrage"" - ""avec convulsions""",true,false,true,true,false,0,codable,OWL_ANS,1378
F12.4,V,V/F12.4.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Syndrome de sevrage avec délirium """,true,false,true,false,false,0,codable,OWL_ANS,911
F12.40,V,V/F12.40.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de sevrage avec délirium"" - ""sans convulsion""",true,false,true,true,false,0,codable,OWL_ANS,1391
F12.41,V,V/F12.41.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Syndrome de sevrage avec délirium"" - ""avec convulsions""",true,false,true,true,false,0,codable,OWL_ANS,1392
F12.5,V,V/F12.5.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Trouble psychotique """,true,false,true,false,false,0,codable,OWL_ANS,1144
F12.50,V,V/F12.50.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""d’allure schizophrénique""",true,false,true,true,false,0,codable,OWL_ANS,1607
F12.51,V,V/F12.51.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""avec idées délirantes au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1620
F12.52,V,V/F12.52.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""avec hallucinations au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1618
F12.53,V,V/F12.53.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""avec symptômes polymorphes au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1625
F12.54,V,V/F12.54.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""avec symptômes dépressifs au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1624
F12.55,V,V/F12.55.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""avec symptômes maniaques au premier plan""",true,false,true,true,false,0,codable,OWL_ANS,1623
F12.56,V,V/F12.56.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble psychotique"" - ""mixte""",true,false,true,true,false,0,codable,OWL_ANS,1588
F12.6,V,V/F12.6.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Syndrome amnésique """,true,false,true,true,false,0,codable,OWL_ANS,1624
F12.7,V,V/F12.7.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - "" Trouble résiduel ou psychotique de survenue tardive """,true,false,true,false,false,0,codable,OWL_ANS,1590
F12.70,V,V/F12.70.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble résiduel ou psychotique de survenue tardive"" - ""flashbacks""",true,false,true,true,false,0,codable,OWL_ANS,1707
F12.71,V,V/F12.71.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble résiduel ou psychotique de survenue tardive"" - ""trouble de la personnalité ou du comportement""",true,false,true,true,false,0,codable,OWL_ANS,1742
F12.72,V,V/F12.72.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble résiduel ou psychotique de survenue tardive"" - ""trouble thymique résiduel""",true,false,true,true,false,0,codable,OWL_ANS,1722
F12.73,V,V/F12.73.md,"Troubles mentaux et du comportement liés à l'utilisation de dérivés du cannabis - ""Trouble résiduel ou psychotique de survenue tardive"" - ""démence""",true,false,true,true,false,0,codable,OWL_ANS,1704
