code_atih,type_mco,libelle_long,classe,sous_classe,code_maitre,ancetre_maitre
X8528,2,"Agression par médicaments et substances biologiques, école et lieu public, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8529,2,"Agression par médicaments et substances biologiques, école et lieu public, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X853,2,"Agression par médicaments et substances biologiques, lieu de sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8530,2,"Agression par médicaments et substances biologiques, lieu de sport, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8531,2,"Agression par médicaments et substances biologiques, lieu de sport, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8532,2,"Agression par médicaments et substances biologiques, lieu de sport, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8533,2,"Agression par médicaments et substances biologiques, lieu de sport, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8534,2,"Agression par médicaments et substances biologiques, lieu de sport, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8538,2,"Agression par médicaments et substances biologiques, lieu de sport, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8539,2,"Agression par médicaments et substances biologiques, lieu de sport, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X854,2,"Agression par médicaments et substances biologiques, rue ou route",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8540,2,"Agression par médicaments et substances biologiques, rue ou route, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8541,2,"Agression par médicaments et substances biologiques, rue ou route, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8542,2,"Agression par médicaments et substances biologiques, rue ou route, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8543,2,"Agression par médicaments et substances biologiques, rue ou route, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8544,2,"Agression par médicaments et substances biologiques, rue ou route, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8548,2,"Agression par médicaments et substances biologiques, rue ou route, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8549,2,"Agression par médicaments et substances biologiques, rue ou route, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X855,2,"Agression par médicaments et substances biologiques, zone de commerce",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8550,2,"Agression par médicaments et substances biologiques, zone de commerce, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8551,2,"Agression par médicaments et substances biologiques, zone de commerce, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8552,2,"Agression par médicaments et substances biologiques, zone de commerce, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8553,2,"Agression par médicaments et substances biologiques, zone de commerce, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8554,2,"Agression par médicaments et substances biologiques, zone de commerce, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8558,2,"Agression par médicaments et substances biologiques, zone de commerce, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8559,2,"Agression par médicaments et substances biologiques, zone de commerce, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X856,2,"Agression par médicaments et substances biologiques, local industriel et chantier",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8560,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8561,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8562,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8563,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8564,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8568,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8569,2,"Agression par médicaments et substances biologiques, local industriel et chantier, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X857,2,"Agression par médicaments et substances biologiques, exploitation agricole",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8570,2,"Agression par médicaments et substances biologiques, exploitation agricole, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8571,2,"Agression par médicaments et substances biologiques, exploitation agricole, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8572,2,"Agression par médicaments et substances biologiques, exploitation agricole, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8573,2,"Agression par médicaments et substances biologiques, exploitation agricole, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8574,2,"Agression par médicaments et substances biologiques, exploitation agricole, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8578,2,"Agression par médicaments et substances biologiques, exploitation agricole, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8579,2,"Agression par médicaments et substances biologiques, exploitation agricole, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X858,2,"Agression par médicaments et substances biologiques, autres lieux précisés",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8580,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en pratiquant un sport",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8581,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en participant à un jeu et à des activités de loisirs",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8582,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en exerçant un travail à des fins lucratives",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8583,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en exerçant d'autres formes de travail",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8584,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en se reposant, en dormant, en mangeant ou en participant à d'autres activités essentielles",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8588,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en participant à d'autres activités précisées",réellement absent,extension chapitre XX (lieu/activité),"",X85
X8589,2,"Agression par médicaments et substances biologiques, autres lieux précisés, en participant à une activité non précisée",réellement absent,extension chapitre XX (lieu/activité),"",X85
X859,2,"Agression par médicaments et substances biologiques, lieu sans précision",réellement absent,extension chapitre XX (lieu/activité),"",X85
