code,chapter,filepath,libelle,n_enfants,has_perimetre,has_exclusions,has_formulations,type_mco,statut_mco,nb_chars
J84,X,X/J84.md,Autres affections pulmonaires interstitielles,4,true,true,true,3,pere_interdit,3889
J85,X,X/J85.md,Abcès du poumon et du médiastin,4,true,true,true,3,pere_interdit,2233
J86,X,X/J86.md,Pyothorax,2,true,true,true,3,pere_interdit,2867
J90,X,X/J90.md,"Épanchement pleural, non classé ailleurs",0,true,true,true,0,codable,2039
J91,X,X/J91.md,Épanchement pleural au cours de maladies classées ailleurs,0,false,true,false,0,codable,914
J92,X,X/J92.md,Plaque pleurale,2,true,true,true,3,pere_interdit,2064
J93,X,X/J93.md,Pneumothorax,4,false,true,true,3,pere_interdit,2263
J94,X,X/J94.md,Autres affections pleurales,5,true,true,true,3,pere_interdit,2596
J95,X,X/J95.md,"Troubles respiratoires après un acte à visée diagnostique et thérapeutique, non classés ailleurs",8,true,true,true,3,pere_interdit,4244
J96,X,X/J96.md,"Insuffisance respiratoire, non classée ailleurs",3,false,true,true,3,pere_interdit,2170
J98,X,X/J98.md,Autres troubles respiratoires,10,true,true,true,3,pere_interdit,4913
J99,X,X/J99.md,Troubles respiratoires au cours de maladies classées ailleurs,3,true,true,true,3,pere_interdit,2564
K00,XI,XI/K00.md,Troubles de l'odontogénèse,10,true,true,true,3,pere_interdit,4986
K01,XI,XI/K01.md,Dents incluses et enclavées,2,true,true,true,3,pere_interdit,1523
K02,XI,XI/K02.md,Caries dentaires,8,true,true,true,3,pere_interdit,1728
K03,XI,XI/K03.md,Autres maladies des tissus dentaires durs,10,true,true,true,3,pere_interdit,4348
K04,XI,XI/K04.md,Maladies de la pulpe et des tissus périapicaux,10,true,true,true,3,pere_interdit,3800
K05,XI,XI/K05.md,Gingivite et maladies périodontales,7,true,true,true,3,pere_interdit,3159
K06,XI,XI/K06.md,Autres affections de la gencive et de la crête alvéolaire édentée,5,true,true,true,3,pere_interdit,3070
K07,XI,XI/K07.md,Anomalies dentofaciales [y compris les malocclusions],9,true,true,true,3,pere_interdit,6982
K08,XI,XI/K08.md,Autres affections des dents et du parodonte,6,true,true,true,3,pere_interdit,2940
K09,XI,XI/K09.md,"Kystes de la région buccale, non classés ailleurs",5,true,true,true,3,pere_interdit,3564
K10,XI,XI/K10.md,Autres maladies des mâchoires,6,true,true,true,3,pere_interdit,4315
K11,XI,XI/K11.md,Maladies des glandes salivaires,10,true,true,true,3,pere_interdit,4072
K12,XI,XI/K12.md,Stomatites et affections apparentées,4,true,true,true,3,pere_interdit,3780
K13,XI,XI/K13.md,Autres maladies des lèvres et de la muqueuse buccale,8,true,true,true,3,pere_interdit,4890
K14,XI,XI/K14.md,Maladies de la langue,9,true,true,true,3,pere_interdit,4348
K20,XI,XI/K20.md,Œsophagite,0,true,true,true,0,codable,2173
K21,XI,XI/K21.md,Reflux gastroœsophagien,2,true,true,true,3,pere_interdit,2041
K22,XI,XI/K22.md,Autres maladies de l'œsophage,10,true,true,true,3,pere_interdit,4774
K23,XI,XI/K23.md,Atteintes de l'œsophage au cours de maladies classées ailleurs,3,false,true,true,3,pere_interdit,1328
K25,XI,XI/K25.md,Ulcère de l'estomac,9,true,true,true,3,pere_interdit,2923
K26,XI,XI/K26.md,Ulcère du duodénum,9,true,true,true,3,pere_interdit,2837
K27,XI,XI/K27.md,"Ulcère digestif, de siège non précisé",9,true,true,true,3,pere_interdit,2958
K28,XI,XI/K28.md,Ulcère gastrojéjunal,9,true,true,true,3,pere_interdit,3350
K29,XI,XI/K29.md,Gastrite et duodénite,10,true,true,true,3,pere_interdit,3419
K30,XI,XI/K30.md,Dyspepsie fonctionnelle,0,true,true,true,0,codable,1375
K31,XI,XI/K31.md,Autres maladies de l'estomac et du duodénum,10,true,true,true,3,pere_interdit,4372
K35,XI,XI/K35.md,Appendicite aigüe,3,true,true,true,3,pere_interdit,2181
K36,XI,XI/K36.md,Autres formes d'appendicite,0,true,true,true,0,codable,1269
K37,XI,XI/K37.md,"Appendicite, sans précision",0,false,true,true,0,codable,1159
K38,XI,XI/K38.md,Autres maladies de l'appendice,6,true,true,true,3,pere_interdit,1922
K40,XI,XI/K40.md,Hernie inguinale,6,true,true,true,3,pere_interdit,3203
K41,XI,XI/K41.md,Hernie crurale,6,true,true,true,3,pere_interdit,2426
K42,XI,XI/K42.md,Hernie ombilicale,3,true,true,true,3,pere_interdit,2794
K43,XI,XI/K43.md,Autres hernies de la paroi abdominale antérieure,9,true,true,true,3,pere_interdit,4464
K44,XI,XI/K44.md,Hernie diaphragmatique,3,true,true,true,3,pere_interdit,3045
K45,XI,XI/K45.md,Autres hernies abdominales,3,true,true,true,3,pere_interdit,2839
K46,XI,XI/K46.md,Hernie abdominale non précisée,3,true,true,true,3,pere_interdit,3170
K50,XI,XI/K50.md,Maladie de Crohn [entérite régionale],4,true,true,true,3,pere_interdit,3295
K51,XI,XI/K51.md,Rectocolite hémorragique [colite ulcéreuse],7,true,true,true,3,pere_interdit,2642
K52,XI,XI/K52.md,Autres gastroentérites et colites non infectieuses,6,true,true,true,3,pere_interdit,4445
K55,XI,XI/K55.md,Troubles vasculaires de l'intestin,6,true,true,true,3,pere_interdit,4092
K56,XI,XI/K56.md,Iléus paralytique et occlusion intestinale sans hernie,8,true,true,true,3,pere_interdit,4164
K57,XI,XI/K57.md,Diverticulose de l'intestin,8,true,true,true,3,pere_interdit,3789
K58,XI,XI/K58.md,Syndrome de l'intestin irritable,4,true,true,false,3,pere_interdit,1377
K59,XI,XI/K59.md,Autres troubles fonctionnels de l'intestin,7,true,true,true,3,pere_interdit,3333
K60,XI,XI/K60.md,Fissure et fistule des régions anale et rectale,6,true,true,true,3,pere_interdit,2298
K61,XI,XI/K61.md,Abcès des régions anale et rectale,5,true,true,true,3,pere_interdit,2710
K62,XI,XI/K62.md,Autres maladies de l'anus et du rectum,10,true,true,true,3,pere_interdit,3690
K63,XI,XI/K63.md,Autres maladies de l'intestin,8,true,true,true,3,pere_interdit,3554
K64,XI,XI/K64.md,Hémorroïdes et thrombose veineuse périanale,8,true,true,true,3,pere_interdit,3033
K65,XI,XI/K65.md,Péritonite,3,true,true,true,3,pere_interdit,4681
K66,XI,XI/K66.md,Autres maladies du péritoine,5,true,true,true,3,pere_interdit,3118
K67,XI,XI/K67.md,Atteintes péritonéales au cours de maladies infectieuses classées ailleurs,5,false,true,false,3,pere_interdit,1176
K70,XI,XI/K70.md,Maladie alcoolique du foie,6,true,true,true,3,pere_interdit,2851
K71,XI,XI/K71.md,Maladie toxique du foie,10,true,true,true,3,pere_interdit,3941
K72,XI,XI/K72.md,"Insuffisance hépatique, non classée ailleurs",3,true,true,true,3,pere_interdit,2889
K73,XI,XI/K73.md,"Hépatite chronique, non classée ailleurs",5,true,true,true,3,pere_interdit,2384
K74,XI,XI/K74.md,Fibrose et cirrhose du foie,7,true,true,true,3,pere_interdit,3276
K75,XI,XI/K75.md,Autres maladies inflammatoires du foie,7,true,true,true,3,pere_interdit,3587
K76,XI,XI/K76.md,Autres maladies du foie,10,true,true,true,3,pere_interdit,4178
K77,XI,XI/K77.md,Atteintes hépatiques au cours de maladies classées ailleurs,2,true,true,true,3,pere_interdit,2260
K80,XI,XI/K80.md,Cholélithiase,7,true,true,true,3,pere_interdit,4492
K81,XI,XI/K81.md,Cholécystite,4,true,true,true,3,pere_interdit,2894
K82,XI,XI/K82.md,Autres maladies de la vésicule biliaire,7,true,true,true,3,pere_interdit,4517
K83,XI,XI/K83.md,Autres maladies des voies biliaires,8,true,true,true,3,pere_interdit,4343
K85,XI,XI/K85.md,Pancréatite aigüe,6,true,true,true,3,pere_interdit,2334
K86,XI,XI/K86.md,Autres maladies du pancréas,6,true,true,true,3,pere_interdit,3679
K87,XI,XI/K87.md,"Atteintes de la vésicule biliaire, des voies biliaires et du pancréas au cours de maladies classées ailleurs",2,true,true,false,3,pere_interdit,1404
K90,XI,XI/K90.md,Malabsorption intestinale,7,true,true,true,3,pere_interdit,3782
K91,XI,XI/K91.md,"Atteintes de l'appareil digestif après un acte à visée diagnostique et thérapeutique, non classées ailleurs",8,true,true,true,3,pere_interdit,4244
K92,XI,XI/K92.md,Autres maladies du système digestif,5,true,true,true,3,pere_interdit,2824
K93,XI,XI/K93.md,Atteintes d'autres organes de l'appareil digestif au cours de maladies classées ailleurs,3,false,true,false,3,pere_interdit,1292
L00,XII,XII/L00.md,Syndrome d'épidermolyse staphylococcique du nourrisson,0,true,true,true,0,codable,2746
L01,XII,XII/L01.md,Impétigo,2,true,true,true,3,pere_interdit,2783
L02,XII,XII/L02.md,"Abcès cutané, furoncle et anthrax",7,true,true,true,3,pere_interdit,4828
L03,XII,XII/L03.md,Phlegmon,6,true,true,true,3,pere_interdit,5255
L04,XII,XII/L04.md,Lymphadénite aigüe,6,true,true,true,3,pere_interdit,3642
L05,XII,XII/L05.md,Sinus pilonidal,2,true,true,true,3,pere_interdit,2425
L08,XII,XII/L08.md,Autres infections localisées de la peau et du tissu cellulaire souscutané,4,true,true,true,3,pere_interdit,4012
L10,XII,XII/L10.md,Pemphigus,8,true,true,true,3,pere_interdit,2650
L11,XII,XII/L11.md,Autres acantholyses,4,false,true,true,3,pere_interdit,1851
L12,XII,XII/L12.md,Pemphigoïde,6,true,true,true,3,pere_interdit,3136
L13,XII,XII/L13.md,Autres dermatoses bulleuses,4,true,true,true,3,pere_interdit,3032
L14,XII,XII/L14.md,Dermatoses bulleuses au cours de maladies classées ailleurs,0,false,true,false,0,codable,1236
L20,XII,XII/L20.md,Dermite atopique,3,true,true,true,3,pere_interdit,2550
L21,XII,XII/L21.md,Dermite séborrhéique,4,true,true,true,3,pere_interdit,2138
L22,XII,XII/L22.md,Dermite fessière du nourrisson,0,true,true,true,0,codable,1939
L23,XII,XII/L23.md,Dermite allergique de contact,10,true,true,true,3,pere_interdit,4218
L24,XII,XII/L24.md,Dermite irritante de contact,10,true,true,true,3,pere_interdit,4290
L25,XII,XII/L25.md,"Dermite de contact, sans précision",8,true,true,true,3,pere_interdit,3716
L26,XII,XII/L26.md,Dermite exfoliatrice,0,true,true,true,0,codable,1781
L27,XII,XII/L27.md,Dermite due à des substances prises par voie interne,5,false,true,true,3,pere_interdit,3664
L28,XII,XII/L28.md,Lichen simplex chronique et prurigo,3,true,true,true,3,pere_interdit,2811
L29,XII,XII/L29.md,Prurit,6,true,true,true,3,pere_interdit,2317
L30,XII,XII/L30.md,Autres dermites,8,true,true,true,3,pere_interdit,3851
L40,XII,XII/L40.md,Psoriasis,8,true,true,true,3,pere_interdit,3357
L41,XII,XII/L41.md,Parapsoriasis,7,true,true,true,3,pere_interdit,2188
L42,XII,XII/L42.md,Pityriasis rosé de Gibert,0,false,true,true,0,codable,1153
L43,XII,XII/L43.md,Lichen plan,6,true,true,true,3,pere_interdit,2020
L44,XII,XII/L44.md,Autres lésions papulosquameuses,7,true,true,true,3,pere_interdit,1836
L45,XII,XII/L45.md,Lésions papulosquameuses au cours de maladies classées ailleurs,0,false,true,false,0,codable,1021
L50,XII,XII/L50.md,Urticaire,9,true,true,true,3,pere_interdit,3070
L51,XII,XII/L51.md,Érythème polymorphe,5,true,true,true,3,pere_interdit,2173
L52,XII,XII/L52.md,Érythème noueux,0,false,true,true,0,codable,1259
L53,XII,XII/L53.md,Autres formes d'érythème,6,true,true,true,3,pere_interdit,3468
L54,XII,XII/L54.md,Érythèmes au cours de maladies classées ailleurs,2,false,true,false,3,pere_interdit,1292
L55,XII,XII/L55.md,Coup de soleil,5,false,true,true,3,pere_interdit,1427
L56,XII,XII/L56.md,Autres modifications aigües de la peau dues aux rayons ultraviolets,7,false,true,true,3,pere_interdit,2199
L57,XII,XII/L57.md,Modifications de la peau dues à une exposition chronique aux rayonnements non ionisants,8,true,true,true,3,pere_interdit,2780
L58,XII,XII/L58.md,Radiodermite,3,false,true,true,3,pere_interdit,1902
L59,XII,XII/L59.md,Autres affections de la peau et du tissu cellulaire souscutané liées à une irradiation,3,false,true,true,3,pere_interdit,2128
L60,XII,XII/L60.md,Maladies des ongles,8,false,true,true,3,pere_interdit,2642
L62,XII,XII/L62.md,Maladies des ongles au cours de maladies classées ailleurs,2,false,true,false,3,pere_interdit,1323
L63,XII,XII/L63.md,Pelade,5,true,true,true,3,pere_interdit,1757
L64,XII,XII/L64.md,Alopécie androgénique,3,true,true,true,3,pere_interdit,1456
L65,XII,XII/L65.md,Autres formes non cicatricielles de raréfaction du système pileux,5,true,true,true,3,pere_interdit,1858
L66,XII,XII/L66.md,Alopécie cicatricielle,7,true,true,true,3,pere_interdit,2100
L67,XII,XII/L67.md,Anomalies de la pigmentation et de la gaine capillaires,4,true,true,true,3,pere_interdit,2519
L68,XII,XII/L68.md,Hypertrichose,6,true,true,true,3,pere_interdit,1923
L70,XII,XII/L70.md,Acné,8,true,true,true,3,pere_interdit,2458
L71,XII,XII/L71.md,Acné rosacée,4,false,true,true,3,pere_interdit,1534
L72,XII,XII/L72.md,Kystes folliculaires de la peau et du tissu cellulaire souscutané,5,true,true,true,3,pere_interdit,2459
L73,XII,XII/L73.md,Autres affections folliculaires,5,true,true,true,3,pere_interdit,2131
L74,XII,XII/L74.md,Affections des glandes sudoripares exocrines,7,true,true,true,3,pere_interdit,2407
L75,XII,XII/L75.md,Affections des glandes sudoripares apocrines,5,true,true,true,3,pere_interdit,1959
L80,XII,XII/L80.md,Vitiligo,0,false,true,true,0,codable,1081
L81,XII,XII/L81.md,Autres anomalies de la pigmentation,10,true,true,true,3,pere_interdit,3439
L82,XII,XII/L82.md,Kératose séborrhéique,0,true,true,true,0,codable,1435
L83,XII,XII/L83.md,Acanthosis nigricans,0,true,true,true,0,codable,1422
L84,XII,XII/L84.md,Cors et callosités,0,true,true,true,0,codable,1306
L85,XII,XII/L85.md,Autres épaississements de l'épiderme,6,true,true,true,3,pere_interdit,2985
L86,XII,XII/L86.md,Kératodermie au cours de maladies classées ailleurs,0,true,true,true,0,codable,1408
L87,XII,XII/L87.md,Anomalies de l'élimination transépidermique,5,true,true,true,3,pere_interdit,1990
L88,XII,XII/L88.md,Pyodermite gangréneuse,0,true,true,true,0,codable,1910
L89,XII,XII/L89.md,Ulcère de décubitus et zone de pression,5,true,true,true,3,pere_interdit,3047
L90,XII,XII/L90.md,Affections atrophiques de la peau,9,true,true,true,3,pere_interdit,3852
L91,XII,XII/L91.md,Affections hypertrophiques de la peau,3,true,true,true,3,pere_interdit,1759
L92,XII,XII/L92.md,Lésions granulomateuses de la peau et du tissu cellulaire souscutané,6,true,true,true,3,pere_interdit,2575
L93,XII,XII/L93.md,Lupus érythémateux,3,true,true,true,3,pere_interdit,2404
L94,XII,XII/L94.md,Autres affections localisées du tissu conjonctif,9,true,true,true,3,pere_interdit,2782
L95,XII,XII/L95.md,"Vascularite [angéite] limitée à la peau, non classée ailleurs",4,true,true,true,3,pere_interdit,3052
L97,XII,XII/L97.md,"Ulcère du membre inférieur, non classé ailleurs",0,false,true,true,0,codable,2225
L98,XII,XII/L98.md,"Autres affections de la peau et du tissu cellulaire souscutané, non classées ailleurs",10,true,true,true,3,pere_interdit,4492
L99,XII,XII/L99.md,Autres affections de la peau et du tissu cellulaire souscutané au cours de maladies classées ailleurs,2,true,true,true,3,pere_interdit,1885
M00,XIII,XIII/M00.md,Arthrites à bactéries pyogènes,5,true,true,true,3,pere_interdit,1703
M01,XIII,XIII/M01.md,Arthrites infectieuses directes au cours de maladies infectieuses et parasitaires classées ailleurs,8,true,true,false,3,pere_interdit,2156
M02,XIII,XIII/M02.md,Arthropathies réactionnelles,6,false,true,false,3,pere_interdit,1503
M03,XIII,XIII/M03.md,Arthropathies postinfectieuses et réactionnelles au cours de maladies classées ailleurs,4,true,true,false,3,pere_interdit,1972
M05,XIII,XIII/M05.md,Polyarthrite rhumatoïde séropositive,6,true,true,true,3,pere_interdit,1963
M06,XIII,XIII/M06.md,Autres polyarthrites rhumatoïdes,7,false,true,true,3,pere_interdit,1591
M07,XIII,XIII/M07.md,Arthropathies psoriasiques et entéropathiques,7,false,true,false,3,pere_interdit,1583
M08,XIII,XIII/M08.md,Polyarthrites juvéniles,7,true,true,false,3,pere_interdit,1903
M09,XIII,XIII/M09.md,Polyarthrite juvénile au cours de maladies classées ailleurs,4,false,true,false,3,pere_interdit,1521
M10,XIII,XIII/M10.md,Goutte,6,true,true,false,3,pere_interdit,1417
M11,XIII,XIII/M11.md,Autres arthropathies dues à des microcristaux,5,true,true,true,3,pere_interdit,1902
M12,XIII,XIII/M12.md,Autres arthropathies spécifiques,7,true,true,false,3,pere_interdit,1845
M13,XIII,XIII/M13.md,Autres arthrites,4,true,true,true,3,pere_interdit,2457
M14,XIII,XIII/M14.md,Arthropathies au cours d'autres maladies classées ailleurs,8,true,true,false,3,pere_interdit,3358
M15,XIII,XIII/M15.md,Polyarthrose,7,true,true,false,3,pere_interdit,2315
M16,XIII,XIII/M16.md,Coxarthrose [arthrose de la hanche],9,true,true,false,3,pere_interdit,2430
M17,XIII,XIII/M17.md,Gonarthrose [arthrose du genou],7,true,true,false,3,pere_interdit,2277
M18,XIII,XIII/M18.md,Arthrose de la première articulation carpométacarpienne,7,true,true,false,3,pere_interdit,2740
M19,XIII,XIII/M19.md,Autres arthroses,5,true,true,true,3,pere_interdit,3473
M20,XIII,XIII/M20.md,Déformations des doigts et des orteils,7,true,true,false,3,pere_interdit,2587
M21,XIII,XIII/M21.md,Autres déformations des membres,10,false,true,true,3,pere_interdit,2347
M22,XIII,XIII/M22.md,Lésion de la rotule,7,true,true,false,3,pere_interdit,2172
M23,XIII,XIII/M23.md,Lésion interne du genou,9,true,true,false,3,pere_interdit,2157
M24,XIII,XIII/M24.md,Autres affections articulaires spécifiques,10,true,true,true,3,pere_interdit,3911
M25,XIII,XIII/M25.md,"Autres affections articulaires, non classées ailleurs",10,true,true,true,3,pere_interdit,3126
M30,XIII,XIII/M30.md,Périartérite noueuse et affections apparentées,5,true,true,true,3,pere_interdit,3539
M31,XIII,XIII/M31.md,Autres vasculopathies nécrosantes,9,true,true,true,3,pere_interdit,4525
M32,XIII,XIII/M32.md,Lupus érythémateux disséminé,4,true,true,true,3,pere_interdit,3848
M33,XIII,XIII/M33.md,Dermatopolymyosite,4,true,true,true,3,pere_interdit,2889
M34,XIII,XIII/M34.md,Sclérodermie systémique,5,true,true,true,3,pere_interdit,4228
M35,XIII,XIII/M35.md,Autres atteintes systémiques du tissu conjonctif,10,true,true,true,3,pere_interdit,5203
M36,XIII,XIII/M36.md,Atteintes systémiques du tissu conjonctif au cours de maladies classées ailleurs,6,true,true,true,3,pere_interdit,3635
M40,XIII,XIII/M40.md,Cyphose et lordose,6,true,true,false,3,pere_interdit,1609
M41,XIII,XIII/M41.md,Scoliose,8,true,true,false,3,pere_interdit,1890
M42,XIII,XIII/M42.md,Ostéochondrite vertébrale,3,true,true,false,3,pere_interdit,1427
M43,XIII,XIII/M43.md,Autres dorsopathies avec déformation,9,true,true,true,3,pere_interdit,2827
M45,XIII,XIII/M45.md,Spondylarthrite ankylosante,0,true,true,true,0,codable,2361
M46,XIII,XIII/M46.md,Autres spondylopathies inflammatoires,8,true,true,false,3,pere_interdit,1586
